ticker,fiscal_year,metric,requirement,final_status,final_provider,final_value,final_currency,final_field,final_filing_date,final_accession,dual_run_classification,sec_value,sec_field,edgartools_value,edgartools_field,reason,dependent_metrics_unavailable
TSM,2024,accounts_receivable,REQUIRED,PASS,edgartools,270683200000.0,TWD,ifrs-full:CurrentTradeReceivables,2025-04-17,0001193125-25-083423,VALUE_MATCH,270683200000,ifrs-full:CurrentTradeReceivables,270683200000.0,ifrs-full:CurrentTradeReceivables,,
TSM,2024,capital_expenditures,REQUIRED,PASS,edgartools,956006500000.0,TWD,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2025-04-17,0001193125-25-083423,VALUE_MATCH,956006500000,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,956006500000.0,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,,
TSM,2024,cash_and_equivalents,REQUIRED,PASS,edgartools,2127627000000.0,TWD,ifrs-full:CashAndCashEquivalents,2025-04-17,0001193125-25-083423,VALUE_MATCH,2127627000000,ifrs-full:CashAndCashEquivalents,2127627000000.0,ifrs-full:CashAndCashEquivalents,,
TSM,2024,current_assets,REQUIRED,PASS,edgartools,3088352100000.0,TWD,ifrs-full:CurrentAssets,2025-04-17,0001193125-25-083423,VALUE_MATCH,3088352100000,ifrs-full:CurrentAssets,3088352100000.0,ifrs-full:CurrentAssets,,
TSM,2024,current_liabilities,REQUIRED,PASS,edgartools,1308655900000.0,TWD,ifrs-full:CurrentLiabilities,2025-04-17,0001193125-25-083423,VALUE_MATCH,1308655900000,ifrs-full:CurrentLiabilities,1308655900000.0,ifrs-full:CurrentLiabilities,,
TSM,2024,depreciation_amortization,REQUIRED,PASS,edgartools,662796600000.0,TWD,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,2025-04-17,0001193125-25-083423,VALUE_MATCH,662796600000,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,662796600000.0,aggregation:ifrs-full:DepreciationExpense+ifrs-full:AmortisationExpense,,
TSM,2024,gross_profit,REQUIRED,PASS,edgartools,1624353600000.0,TWD,ifrs-full:GrossProfit,2025-04-17,0001193125-25-083423,VALUE_MATCH,1624353600000,ifrs-full:GrossProfit,1624353600000.0,ifrs-full:GrossProfit,,
TSM,2024,inventory,CONDITIONAL,PASS,edgartools,287868800000.0,TWD,ifrs-full:Inventories,2025-04-17,0001193125-25-083423,VALUE_MATCH,287868800000,ifrs-full:Inventories,287868800000.0,ifrs-full:Inventories,,
TSM,2024,long_term_debt,REQUIRED,PASS,edgartools,31824400000.0,TWD,ifrs-full:LongtermBorrowings,2025-04-17,0001193125-25-083423,VALUE_MATCH,31824400000,ifrs-full:LongtermBorrowings,31824400000.0,ifrs-full:LongtermBorrowings,,
TSM,2024,net_income,REQUIRED,PASS,edgartools,1157523900000.0,TWD,ifrs-full:ProfitLoss,2025-04-17,0001193125-25-083423,VALUE_MATCH,1157523900000,ifrs-full:ProfitLoss,1157523900000.0,ifrs-full:ProfitLoss,,
TSM,2024,operating_cash_flow,REQUIRED,PASS,edgartools,1826177100000.0,TWD,ifrs-full:CashFlowsFromUsedInOperatingActivities,2025-04-17,0001193125-25-083423,VALUE_MATCH,1826177100000,ifrs-full:CashFlowsFromUsedInOperatingActivities,1826177100000.0,ifrs-full:CashFlowsFromUsedInOperatingActivities,,
TSM,2024,operating_income,REQUIRED,PASS,edgartools,1322053000000.0,TWD,ifrs-full:ProfitLossFromOperatingActivities,2025-04-17,0001193125-25-083423,VALUE_MATCH,1322053000000,ifrs-full:ProfitLossFromOperatingActivities,1322053000000.0,ifrs-full:ProfitLossFromOperatingActivities,,
TSM,2024,ppe_net,REQUIRED,PASS,edgartools,3234980100000.0,TWD,ifrs-full:PropertyPlantAndEquipment,2025-04-17,0001193125-25-083423,VALUE_MATCH,3234980100000,ifrs-full:PropertyPlantAndEquipment,3234980100000.0,ifrs-full:PropertyPlantAndEquipment,,
TSM,2024,revenue,REQUIRED,PASS,edgartools,2894307700000.0,TWD,ifrs-full:RevenueFromContractsWithCustomers,2025-04-17,0001193125-25-083423,VALUE_MATCH,2894307700000,ifrs-full:RevenueFromContractsWithCustomers,2894307700000.0,ifrs-full:RevenueFromContractsWithCustomers,,
TSM,2024,shareholders_equity,REQUIRED,PASS,edgartools,4279271600000.0,TWD,ifrs-full:Equity,2025-04-17,0001193125-25-083423,VALUE_MATCH,4279271600000,ifrs-full:Equity,4279271600000.0,ifrs-full:Equity,,
TSM,2024,short_term_debt,REQUIRED,PASS,edgartools,59857900000.0,TWD,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,2025-04-17,0001193125-25-083423,VALUE_MATCH,59857900000,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,59857900000.0,aggregation:ifrs-full:CurrentPortionOfLongtermBorrowings,,
TSM,2024,total_assets,REQUIRED,PASS,edgartools,6691764700000.0,TWD,ifrs-full:Assets,2025-04-17,0001193125-25-083423,VALUE_MATCH,6691764700000,ifrs-full:Assets,6691764700000.0,ifrs-full:Assets,,
TSM,2024,total_liabilities,REQUIRED,PASS,edgartools,2412493100000.0,TWD,ifrs-full:Liabilities,2025-04-17,0001193125-25-083423,VALUE_MATCH,2412493100000,ifrs-full:Liabilities,2412493100000.0,ifrs-full:Liabilities,,
TSM,2025,accounts_payable,REQUIRED,PASS,sec_filing_xbrl,82551600000,TWD,ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,82551600000,ifrs-full:TradeAndOtherCurrentPayablesToTradeSuppliers,,,,
TSM,2025,accounts_receivable,REQUIRED,PASS,sec_filing_xbrl,279051600000,TWD,ifrs-full:CurrentTradeReceivables,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,279051600000,ifrs-full:CurrentTradeReceivables,,,,
TSM,2025,capital_expenditures,REQUIRED,PASS,sec_filing_xbrl,1272410500000,TWD,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,1272410500000,ifrs-full:PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,,,,
TSM,2025,cash_and_equivalents,REQUIRED,PASS,sec_filing_xbrl,2767856400000,TWD,ifrs-full:CashAndCashEquivalents,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,2767856400000,ifrs-full:CashAndCashEquivalents,,,,
TSM,2025,current_assets,REQUIRED,PASS,sec_filing_xbrl,3817130800000,TWD,ifrs-full:CurrentAssets,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,3817130800000,ifrs-full:CurrentAssets,,,,
TSM,2025,current_liabilities,REQUIRED,PASS,sec_filing_xbrl,1522414000000,TWD,ifrs-full:CurrentLiabilities,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,1522414000000,ifrs-full:CurrentLiabilities,,,,
TSM,2025,depreciation_amortization,REQUIRED,PASS,sec_filing_xbrl,679684000000,TWD,ifrs-full:DepreciationExpense,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,679684000000,ifrs-full:DepreciationExpense,,,,
TSM,2025,gross_profit,REQUIRED,PASS,sec_filing_xbrl,2281294000000,TWD,ifrs-full:GrossProfit,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,2281294000000,ifrs-full:GrossProfit,,,,
TSM,2025,inventory,CONDITIONAL,PASS,sec_filing_xbrl,288109500000,TWD,ifrs-full:Inventories,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,288109500000,ifrs-full:Inventories,,,,
TSM,2025,long_term_debt,REQUIRED,PASS,sec_filing_xbrl,39834500000,TWD,ifrs-full:LongtermBorrowings,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,39834500000,ifrs-full:LongtermBorrowings,,,,
TSM,2025,net_income,REQUIRED,PASS,sec_filing_xbrl,1695124900000,TWD,ifrs-full:ProfitLoss,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,1695124900000,ifrs-full:ProfitLoss,,,,
TSM,2025,operating_cash_flow,REQUIRED,PASS,sec_filing_xbrl,2274975600000,TWD,ifrs-full:CashFlowsFromUsedInOperatingActivities,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,2274975600000,ifrs-full:CashFlowsFromUsedInOperatingActivities,,,,
TSM,2025,operating_income,REQUIRED,PASS,sec_filing_xbrl,1936091700000,TWD,ifrs-full:ProfitLossFromOperatingActivities,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,1936091700000,ifrs-full:ProfitLossFromOperatingActivities,,,,
TSM,2025,ppe_net,REQUIRED,PASS,sec_filing_xbrl,3691840900000,TWD,ifrs-full:PropertyPlantAndEquipment,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,3691840900000,ifrs-full:PropertyPlantAndEquipment,,,,
TSM,2025,revenue,REQUIRED,PASS,sec_filing_xbrl,3809054300000,TWD,ifrs-full:RevenueFromContractsWithCustomers,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,3809054300000,ifrs-full:RevenueFromContractsWithCustomers,,,,
TSM,2025,shareholders_equity,REQUIRED,PASS,sec_filing_xbrl,5396219200000,TWD,ifrs-full:Equity,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,5396219200000,ifrs-full:Equity,,,,
TSM,2025,short_term_debt,REQUIRED,PASS,sec_filing_xbrl,136925700000,TWD,ifrs-full:CurrentPortionOfLongtermBorrowings,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,136925700000,ifrs-full:CurrentPortionOfLongtermBorrowings,,,,
TSM,2025,total_assets,REQUIRED,PASS,sec_filing_xbrl,7932842500000,TWD,ifrs-full:Assets,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,7932842500000,ifrs-full:Assets,,,,
TSM,2025,total_liabilities,REQUIRED,PASS,sec_filing_xbrl,2536623300000,TWD,ifrs-full:Liabilities,2026-04-16,0001628280-26-025362,SEC_FALLBACK_ONLY,2536623300000,ifrs-full:Liabilities,,,,
ADBE,2023,accounts_payable,REQUIRED,PASS,edgartools,314000000.0,USD,us-gaap:AccountsPayableCurrent,2025-01-13,0000796343-25-000004,VALUE_MATCH,314000000,us-gaap:AccountsPayableCurrent,314000000.0,us-gaap:AccountsPayableCurrent,,
ADBE,2023,accounts_receivable,REQUIRED,PASS,edgartools,2224000000.0,USD,us-gaap:AccountsReceivableNetCurrent,2025-01-13,0000796343-25-000004,VALUE_MATCH,2224000000,us-gaap:AccountsReceivableNetCurrent,2224000000.0,us-gaap:AccountsReceivableNetCurrent,,
ADBE,2023,capital_expenditures,REQUIRED,PASS,edgartools,360000000.0,USD,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,0000796343-26-000003,VALUE_MATCH,360000000,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,360000000.0,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,
ADBE,2023,cash_and_equivalents,REQUIRED,PASS,edgartools,7141000000.0,USD,us-gaap:CashAndCashEquivalentsAtCarryingValue,2025-01-13,0000796343-25-000004,VALUE_MATCH,7141000000,us-gaap:CashAndCashEquivalentsAtCarryingValue,7141000000.0,us-gaap:CashAndCashEquivalentsAtCarryingValue,,
ADBE,2023,current_assets,REQUIRED,PASS,edgartools,11084000000.0,USD,us-gaap:AssetsCurrent,2025-01-13,0000796343-25-000004,VALUE_MATCH,11084000000,us-gaap:AssetsCurrent,11084000000.0,us-gaap:AssetsCurrent,,
ADBE,2023,current_liabilities,REQUIRED,PASS,edgartools,8251000000.0,USD,us-gaap:LiabilitiesCurrent,2025-01-13,0000796343-25-000004,VALUE_MATCH,8251000000,us-gaap:LiabilitiesCurrent,8251000000.0,us-gaap:LiabilitiesCurrent,,
ADBE,2023,depreciation_amortization,REQUIRED,PASS,edgartools,872000000.0,USD,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,0000796343-26-000003,VALUE_MATCH,872000000,us-gaap:DepreciationDepletionAndAmortization,872000000.0,us-gaap:DepreciationDepletionAndAmortization,,
ADBE,2023,gross_profit,REQUIRED,PASS,edgartools,17055000000.0,USD,us-gaap:GrossProfit,2026-01-15,0000796343-26-000003,VALUE_MATCH,17055000000,us-gaap:GrossProfit,17055000000.0,us-gaap:GrossProfit,,
ADBE,2023,inventory,CONDITIONAL,NOT_SEPARATELY_REPORTED,,,,,,,NOT_SEPARATELY_REPORTED,,,,,"ADBE FY2023: CONDITIONAL-Metrik inventory wurde in der offiziellen Primaerquelle geprueft (accession=0000796343-25-000004, filed=2025-01-13); kein separater Fact ueber die erlaubten Standard-Tags (us-gaap:InventoryNet, ifrs-full:Inventories) vorhanden. Status NOT_SEPARATELY_REPORTED; es wurde kein Nullwert erzeugt. Nicht verfuegbare Folgekennzahlen fuer dieses Jahr: inventory_intensity, inventory_turnover, inventory_days, cash_conversion_cycle, owner_earnings.",inventory_intensity;inventory_turnover;inventory_days;cash_conversion_cycle;owner_earnings
ADBE,2023,long_term_debt,REQUIRED,PASS,edgartools,3634000000.0,USD,us-gaap:LongTermDebt,2025-01-13,0000796343-25-000004,VALUE_MATCH,3634000000,us-gaap:LongTermDebt,3634000000.0,us-gaap:LongTermDebt,,
ADBE,2023,net_income,REQUIRED,PASS,edgartools,5428000000.0,USD,us-gaap:NetIncomeLoss,2026-01-15,0000796343-26-000003,VALUE_MATCH,5428000000,us-gaap:NetIncomeLoss,5428000000.0,us-gaap:NetIncomeLoss,,
ADBE,2023,operating_cash_flow,REQUIRED,PASS,edgartools,7302000000.0,USD,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,0000796343-26-000003,VALUE_MATCH,7302000000,us-gaap:NetCashProvidedByUsedInOperatingActivities,7302000000.0,us-gaap:NetCashProvidedByUsedInOperatingActivities,,
ADBE,2023,operating_income,REQUIRED,PASS,edgartools,6650000000.0,USD,us-gaap:OperatingIncomeLoss,2026-01-15,0000796343-26-000003,VALUE_MATCH,6650000000,us-gaap:OperatingIncomeLoss,6650000000.0,us-gaap:OperatingIncomeLoss,,
ADBE,2023,ppe_net,REQUIRED,PASS,edgartools,2030000000.0,USD,us-gaap:PropertyPlantAndEquipmentNet,2025-01-13,0000796343-25-000004,VALUE_MATCH,2030000000,us-gaap:PropertyPlantAndEquipmentNet,2030000000.0,us-gaap:PropertyPlantAndEquipmentNet,,
ADBE,2023,revenue,REQUIRED,PASS,edgartools,19409000000.0,USD,us-gaap:Revenues,2026-01-15,0000796343-26-000003,VALUE_MATCH,19409000000,us-gaap:Revenues,19409000000.0,us-gaap:Revenues,,
ADBE,2023,shareholders_equity,REQUIRED,PASS,edgartools,16518000000.0,USD,us-gaap:StockholdersEquity,2026-01-15,0000796343-26-000003,VALUE_MATCH,16518000000,us-gaap:StockholdersEquity,16518000000.0,us-gaap:StockholdersEquity,,
ADBE,2023,short_term_debt,REQUIRED,PASS,edgartools,0,USD,us-gaap:DebtCurrent,2025-01-13,0000796343-25-000004,VALUE_MATCH,0,us-gaap:DebtCurrent,0,us-gaap:DebtCurrent,,
ADBE,2023,total_assets,REQUIRED,PASS,edgartools,29779000000.0,USD,us-gaap:Assets,2025-01-13,0000796343-25-000004,VALUE_MATCH,29779000000,us-gaap:Assets,29779000000.0,us-gaap:Assets,,
ADBE,2023,total_liabilities,REQUIRED,PASS,edgartools,13261000000.0,USD,us-gaap:Liabilities,2025-01-13,0000796343-25-000004,VALUE_MATCH,13261000000,us-gaap:Liabilities,13261000000.0,us-gaap:Liabilities,,
ADBE,2024,accounts_payable,REQUIRED,PASS,edgartools,361000000.0,USD,us-gaap:AccountsPayableCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,361000000,us-gaap:AccountsPayableCurrent,361000000.0,us-gaap:AccountsPayableCurrent,,
ADBE,2024,accounts_receivable,REQUIRED,PASS,edgartools,2072000000.0,USD,us-gaap:AccountsReceivableNetCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,2072000000,us-gaap:AccountsReceivableNetCurrent,2072000000.0,us-gaap:AccountsReceivableNetCurrent,,
ADBE,2024,capital_expenditures,REQUIRED,PASS,edgartools,183000000.0,USD,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,0000796343-26-000003,VALUE_MATCH,183000000,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,183000000.0,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,
ADBE,2024,cash_and_equivalents,REQUIRED,PASS,edgartools,7613000000.0,USD,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-01-15,0000796343-26-000003,VALUE_MATCH,7613000000,us-gaap:CashAndCashEquivalentsAtCarryingValue,7613000000.0,us-gaap:CashAndCashEquivalentsAtCarryingValue,,
ADBE,2024,current_assets,REQUIRED,PASS,edgartools,11232000000.0,USD,us-gaap:AssetsCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,11232000000,us-gaap:AssetsCurrent,11232000000.0,us-gaap:AssetsCurrent,,
ADBE,2024,current_liabilities,REQUIRED,PASS,edgartools,10521000000.0,USD,us-gaap:LiabilitiesCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,10521000000,us-gaap:LiabilitiesCurrent,10521000000.0,us-gaap:LiabilitiesCurrent,,
ADBE,2024,depreciation_amortization,REQUIRED,PASS,edgartools,857000000.0,USD,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,0000796343-26-000003,VALUE_MATCH,857000000,us-gaap:DepreciationDepletionAndAmortization,857000000.0,us-gaap:DepreciationDepletionAndAmortization,,
ADBE,2024,gross_profit,REQUIRED,PASS,edgartools,19147000000.0,USD,us-gaap:GrossProfit,2026-01-15,0000796343-26-000003,VALUE_MATCH,19147000000,us-gaap:GrossProfit,19147000000.0,us-gaap:GrossProfit,,
ADBE,2024,inventory,CONDITIONAL,NOT_SEPARATELY_REPORTED,,,,,,,NOT_SEPARATELY_REPORTED,,,,,"ADBE FY2024: CONDITIONAL-Metrik inventory wurde in der offiziellen Primaerquelle geprueft (accession=0000796343-26-000003, filed=2026-01-15); kein separater Fact ueber die erlaubten Standard-Tags (us-gaap:InventoryNet, ifrs-full:Inventories) vorhanden. Status NOT_SEPARATELY_REPORTED; es wurde kein Nullwert erzeugt. Nicht verfuegbare Folgekennzahlen fuer dieses Jahr: inventory_intensity, inventory_turnover, inventory_days, cash_conversion_cycle, owner_earnings.",inventory_intensity;inventory_turnover;inventory_days;cash_conversion_cycle;owner_earnings
ADBE,2024,long_term_debt,REQUIRED,PASS,edgartools,4129000000.0,USD,us-gaap:LongTermDebt,2026-01-15,0000796343-26-000003,VALUE_MATCH,4129000000,us-gaap:LongTermDebt,4129000000.0,us-gaap:LongTermDebt,,
ADBE,2024,net_income,REQUIRED,PASS,edgartools,5560000000.0,USD,us-gaap:NetIncomeLoss,2026-01-15,0000796343-26-000003,VALUE_MATCH,5560000000,us-gaap:NetIncomeLoss,5560000000.0,us-gaap:NetIncomeLoss,,
ADBE,2024,operating_cash_flow,REQUIRED,PASS,edgartools,8056000000.0,USD,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,0000796343-26-000003,VALUE_MATCH,8056000000,us-gaap:NetCashProvidedByUsedInOperatingActivities,8056000000.0,us-gaap:NetCashProvidedByUsedInOperatingActivities,,
ADBE,2024,operating_income,REQUIRED,PASS,edgartools,6741000000.0,USD,us-gaap:OperatingIncomeLoss,2026-01-15,0000796343-26-000003,VALUE_MATCH,6741000000,us-gaap:OperatingIncomeLoss,6741000000.0,us-gaap:OperatingIncomeLoss,,
ADBE,2024,ppe_net,REQUIRED,PASS,edgartools,1936000000.0,USD,us-gaap:PropertyPlantAndEquipmentNet,2026-01-15,0000796343-26-000003,VALUE_MATCH,1936000000,us-gaap:PropertyPlantAndEquipmentNet,1936000000.0,us-gaap:PropertyPlantAndEquipmentNet,,
ADBE,2024,revenue,REQUIRED,PASS,edgartools,21505000000.0,USD,us-gaap:Revenues,2026-01-15,0000796343-26-000003,VALUE_MATCH,21505000000,us-gaap:Revenues,21505000000.0,us-gaap:Revenues,,
ADBE,2024,shareholders_equity,REQUIRED,PASS,edgartools,14105000000.0,USD,us-gaap:StockholdersEquity,2026-01-15,0000796343-26-000003,VALUE_MATCH,14105000000,us-gaap:StockholdersEquity,14105000000.0,us-gaap:StockholdersEquity,,
ADBE,2024,short_term_debt,REQUIRED,PASS,edgartools,1499000000.0,USD,us-gaap:DebtCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,1499000000,us-gaap:DebtCurrent,1499000000.0,us-gaap:DebtCurrent,,
ADBE,2024,total_assets,REQUIRED,PASS,edgartools,30230000000.0,USD,us-gaap:Assets,2026-01-15,0000796343-26-000003,VALUE_MATCH,30230000000,us-gaap:Assets,30230000000.0,us-gaap:Assets,,
ADBE,2024,total_liabilities,REQUIRED,PASS,edgartools,16125000000.0,USD,us-gaap:Liabilities,2026-01-15,0000796343-26-000003,VALUE_MATCH,16125000000,us-gaap:Liabilities,16125000000.0,us-gaap:Liabilities,,
ADBE,2025,accounts_payable,REQUIRED,PASS,edgartools,417000000.0,USD,us-gaap:AccountsPayableCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,417000000,us-gaap:AccountsPayableCurrent,417000000.0,us-gaap:AccountsPayableCurrent,,
ADBE,2025,accounts_receivable,REQUIRED,PASS,edgartools,2344000000.0,USD,us-gaap:AccountsReceivableNetCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,2344000000,us-gaap:AccountsReceivableNetCurrent,2344000000.0,us-gaap:AccountsReceivableNetCurrent,,
ADBE,2025,capital_expenditures,REQUIRED,PASS,edgartools,179000000.0,USD,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,2026-01-15,0000796343-26-000003,VALUE_MATCH,179000000,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,179000000.0,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,
ADBE,2025,cash_and_equivalents,REQUIRED,PASS,edgartools,5431000000.0,USD,us-gaap:CashAndCashEquivalentsAtCarryingValue,2026-01-15,0000796343-26-000003,VALUE_MATCH,5431000000,us-gaap:CashAndCashEquivalentsAtCarryingValue,5431000000.0,us-gaap:CashAndCashEquivalentsAtCarryingValue,,
ADBE,2025,current_assets,REQUIRED,PASS,edgartools,10163000000.0,USD,us-gaap:AssetsCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,10163000000,us-gaap:AssetsCurrent,10163000000.0,us-gaap:AssetsCurrent,,
ADBE,2025,current_liabilities,REQUIRED,PASS,edgartools,10200000000.0,USD,us-gaap:LiabilitiesCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,10200000000,us-gaap:LiabilitiesCurrent,10200000000.0,us-gaap:LiabilitiesCurrent,,
ADBE,2025,depreciation_amortization,REQUIRED,PASS,edgartools,818000000.0,USD,us-gaap:DepreciationDepletionAndAmortization,2026-01-15,0000796343-26-000003,VALUE_MATCH,818000000,us-gaap:DepreciationDepletionAndAmortization,818000000.0,us-gaap:DepreciationDepletionAndAmortization,,
ADBE,2025,gross_profit,REQUIRED,PASS,edgartools,21218000000.0,USD,us-gaap:GrossProfit,2026-01-15,0000796343-26-000003,VALUE_MATCH,21218000000,us-gaap:GrossProfit,21218000000.0,us-gaap:GrossProfit,,
ADBE,2025,inventory,CONDITIONAL,NOT_SEPARATELY_REPORTED,,,,,,,NOT_SEPARATELY_REPORTED,,,,,"ADBE FY2025: CONDITIONAL-Metrik inventory wurde in der offiziellen Primaerquelle geprueft (accession=0000796343-26-000003, filed=2026-01-15); kein separater Fact ueber die erlaubten Standard-Tags (us-gaap:InventoryNet, ifrs-full:Inventories) vorhanden. Status NOT_SEPARATELY_REPORTED; es wurde kein Nullwert erzeugt. Nicht verfuegbare Folgekennzahlen fuer dieses Jahr: inventory_intensity, inventory_turnover, inventory_days, cash_conversion_cycle, owner_earnings.",inventory_intensity;inventory_turnover;inventory_days;cash_conversion_cycle;owner_earnings
ADBE,2025,long_term_debt,REQUIRED,PASS,edgartools,6210000000.0,USD,us-gaap:LongTermDebt,2026-01-15,0000796343-26-000003,VALUE_MATCH,6210000000,us-gaap:LongTermDebt,6210000000.0,us-gaap:LongTermDebt,,
ADBE,2025,net_income,REQUIRED,PASS,edgartools,7130000000.0,USD,us-gaap:NetIncomeLoss,2026-01-15,0000796343-26-000003,VALUE_MATCH,7130000000,us-gaap:NetIncomeLoss,7130000000.0,us-gaap:NetIncomeLoss,,
ADBE,2025,operating_cash_flow,REQUIRED,PASS,edgartools,10031000000.0,USD,us-gaap:NetCashProvidedByUsedInOperatingActivities,2026-01-15,0000796343-26-000003,VALUE_MATCH,10031000000,us-gaap:NetCashProvidedByUsedInOperatingActivities,10031000000.0,us-gaap:NetCashProvidedByUsedInOperatingActivities,,
ADBE,2025,operating_income,REQUIRED,PASS,edgartools,8706000000.0,USD,us-gaap:OperatingIncomeLoss,2026-01-15,0000796343-26-000003,VALUE_MATCH,8706000000,us-gaap:OperatingIncomeLoss,8706000000.0,us-gaap:OperatingIncomeLoss,,
ADBE,2025,ppe_net,REQUIRED,PASS,edgartools,1873000000.0,USD,us-gaap:PropertyPlantAndEquipmentNet,2026-01-15,0000796343-26-000003,VALUE_MATCH,1873000000,us-gaap:PropertyPlantAndEquipmentNet,1873000000.0,us-gaap:PropertyPlantAndEquipmentNet,,
ADBE,2025,revenue,REQUIRED,PASS,edgartools,23769000000.0,USD,us-gaap:Revenues,2026-01-15,0000796343-26-000003,VALUE_MATCH,23769000000,us-gaap:Revenues,23769000000.0,us-gaap:Revenues,,
ADBE,2025,shareholders_equity,REQUIRED,PASS,edgartools,11623000000.0,USD,us-gaap:StockholdersEquity,2026-01-15,0000796343-26-000003,VALUE_MATCH,11623000000,us-gaap:StockholdersEquity,11623000000.0,us-gaap:StockholdersEquity,,
ADBE,2025,short_term_debt,REQUIRED,PASS,edgartools,0,USD,us-gaap:DebtCurrent,2026-01-15,0000796343-26-000003,VALUE_MATCH,0,us-gaap:DebtCurrent,0,us-gaap:DebtCurrent,,
ADBE,2025,total_assets,REQUIRED,PASS,edgartools,29496000000.0,USD,us-gaap:Assets,2026-01-15,0000796343-26-000003,VALUE_MATCH,29496000000,us-gaap:Assets,29496000000.0,us-gaap:Assets,,
ADBE,2025,total_liabilities,REQUIRED,PASS,edgartools,17873000000.0,USD,us-gaap:Liabilities,2026-01-15,0000796343-26-000003,VALUE_MATCH,17873000000,us-gaap:Liabilities,17873000000.0,us-gaap:Liabilities,,
